@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
5506,'2019/02/13 20:53:11:413',10,0.055118,0.007874,-0.07874,-0.07874,-0.023622,0.03937,0.007874,0.267717,0.19685,0.03937,0,0.007874,-0.015748,-0.110236,0.173228,0.102362,0.00824,-0.344055,-0.613953,0.710388,-0.495605,-0.881348,0.010254,-0.875,2.8125,-0.6875,1,0
5507,'2019/02/13 20:53:11:440',10,-0.346457,-0.015748,0.015748,0.023622,-0.055118,-0.015748,-0.125984,-0.283465,0.629921,0.031496,-0.007874,-0.031496,-0.047244,0.055118,0.204724,0.330709,0.008362,-0.344543,-0.614014,0.710083,-0.505371,-0.893066,0.008301,-1.3125,3.3125,0.0625,1,0
5508,'2019/02/13 20:53:11:472',10,0.322835,-0.03937,0.007874,0,0.015748,0.070866,0.125984,0.251969,-0.007874,-0.015748,-0.007874,-0.047244,0.007874,0.015748,0.141732,0.047244,0.008728,-0.345703,-0.613892,0.709656,-0.487305,-0.904297,0.000977,-0.4375,3.375,2.1875,1,0
5509,'2019/02/13 20:53:11:507',10,0.062992,-0.031496,-0.015748,-0.03937,-0.031496,-0.133858,0.03937,-0.007874,-0.110236,-0.062992,-0.015748,0,-0.007874,0.07874,0.031496,-0.055118,0.008362,-0.346741,-0.613953,0.709106,-0.501465,-0.91748,0.015137,-0.3125,1.875,2.5625,1,0
5510,'2019/02/13 20:53:11:545',10,0.102362,-0.023622,-0.007874,-0.03937,-0.055118,0.015748,-0.007874,-0.055118,-0.23622,-0.015748,-0.047244,-0.023622,-0.055118,-0.07874,0.062992,-0.015748,0.008423,-0.347046,-0.613525,0.70929,-0.498047,-0.897461,0.003418,2.4375,1.1875,1.3125,1,0
5511,'2019/02/13 20:53:11:576',10,-0.031496,0.03937,-0.023622,-0.055118,-0.03937,-0.03937,0.125984,0.007874,-0.094488,-0.015748,-0.015748,-0.007874,-0.03937,0.062992,-0.062992,-0.062992,0.007813,-0.347473,-0.613159,0.709412,-0.520508,-0.912598,0.017578,-0.5,-0.5625,2,1,0
5512,'2019/02/13 20:53:11:615',10,0.03937,0,-0.007874,0.03937,-0.007874,-0.015748,-0.133858,0.401575,0.220472,-0.023622,-0.007874,-0.031496,0.015748,0.055118,-0.023622,-0.102362,0.007141,-0.347534,-0.612244,0.710205,-0.499512,-0.887207,0.01709,2.375,-1.6875,1.375,1,0
5513,'2019/02/13 20:53:11:651',10,-0.023622,-0.03937,-0.015748,-0.007874,0.031496,-0.047244,-0.133858,-0.173228,0.110236,-0.007874,0,-0.007874,0.007874,0.094488,-0.015748,0.181102,0.007141,-0.347473,-0.611816,0.710571,-0.500488,-0.899902,0.004395,3.1875,-1.1875,0.8125,1,0
5514,'2019/02/13 20:53:11:675',10,0.086614,0.031496,0.031496,0.03937,0.094488,0.11811,-0.204724,0.031496,-0.181102,-0.062992,-0.023622,-0.007874,0.007874,-0.047244,0.133858,-0.023622,0.006775,-0.347473,-0.611816,0.710571,-0.486816,-0.902832,0.011719,-0.6875,-0.4375,1.75,1,0
5515,'2019/02/13 20:53:11:711',10,-0.055118,0.007874,-0.03937,-0.031496,0,0.047244,0,-0.19685,-0.133858,0.047244,0.007874,0.031496,0.03937,0.15748,0.133858,-0.015748,0.006104,-0.347595,-0.611755,0.710571,-0.487793,-0.881348,0.016113,-0.75,-1.1875,1.625,1,0
5516,'2019/02/13 20:53:11:740',10,-0.19685,0,-0.031496,-0.015748,-0.023622,-0.125984,-0.055118,0.007874,0.149606,0.015748,0,0.007874,-0.062992,-0.110236,-0.062992,-0.015748,0.005737,-0.347595,-0.611511,0.710754,-0.512207,-0.887207,0.011719,0.8125,-1.625,0.875,1,0
5517,'2019/02/13 20:53:11:773',10,0.165354,0.023622,-0.015748,-0.007874,0.023622,-0.141732,0.031496,0.031496,-0.204724,-0.023622,-0.03937,-0.03937,-0.110236,-0.11811,-0.165354,-0.149606,0.005432,-0.347473,-0.611145,0.711182,-0.510742,-0.895996,0.011719,1.8125,-0.375,-0.1875,1,0
5518,'2019/02/13 20:53:11:809',10,-0.047244,0.007874,-0.047244,-0.070866,-0.07874,-0.220472,-0.15748,-0.212598,-0.125984,-0.007874,-0.015748,-0.047244,-0.055118,-0.181102,-0.259843,-0.220472,0.005249,-0.3479,-0.611511,0.710632,-0.495117,-0.890625,0.018066,-2.375,1.1875,0.125,1,0
5519,'2019/02/13 20:53:11:854',10,0.330709,0,0.023622,0.007874,-0.007874,0.165354,0.244094,0.251969,0.275591,-0.047244,0.023622,0.03937,0.031496,0.031496,0.165354,0.070866,0.005371,-0.348083,-0.611328,0.710693,-0.514648,-0.89209,0.007813,0.9375,1,-0.4375,1,0
5520,'2019/02/13 20:53:11:875',10,-0.023622,0.023622,0,0,-0.023622,0.047244,0.055118,0.070866,0.133858,0.03937,0,0.015748,0,0.03937,0.023622,0.086614,0.0047,-0.348083,-0.61145,0.710571,-0.491699,-0.892578,0.018555,-0.8125,-1.625,1.0625,1,0
5521,'2019/02/13 20:53:11:913',10,-0.110236,-0.03937,-0.015748,0.023622,-0.070866,-0.007874,0.307087,0.007874,0.023622,-0.055118,-0.031496,-0.047244,0.015748,0.03937,-0.11811,0.086614,0.004517,-0.348206,-0.61145,0.710571,-0.51416,-0.890137,-0.000977,-1.125,0.125,0.5625,1,0
5522,'2019/02/13 20:53:11:942',10,0,0,0.031496,0.015748,0.015748,0.062992,0.007874,0.047244,-0.07874,-0.023622,0,0.023622,0.007874,0.102362,-0.11811,-0.125984,0.004211,-0.348511,-0.611694,0.710205,-0.513184,-0.896484,0.013184,-3.1875,1.125,1.25,1,0
5523,'2019/02/13 20:53:11:976',10,-0.220472,-0.03937,-0.047244,-0.023622,-0.007874,-0.062992,-0.007874,0.007874,-0.314961,-0.015748,-0.015748,0.015748,-0.062992,-0.086614,-0.149606,-0.377953,0.003601,-0.348389,-0.611755,0.710205,-0.493652,-0.896484,0.017578,-0.3125,-1.3125,-0.125,1,0
5524,'2019/02/13 20:53:12:018',10,-0.330709,-0.007874,-0.070866,-0.07874,-0.031496,-0.102362,-0.141732,-0.188976,0.023622,0.015748,-0.03937,-0.031496,-0.03937,0.023622,0.314961,0.031496,0.003479,-0.348206,-0.612061,0.710022,-0.504395,-0.900879,0.008301,-0.8125,-0.5625,-0.125,1,0
5525,'2019/02/13 20:53:12:048',10,0.188976,0,0.03937,0.023622,0.03937,0.047244,0.11811,0.015748,-0.094488,0.007874,0,-0.015748,-0.03937,-0.110236,-0.086614,0.015748,0.003296,-0.348389,-0.612061,0.7099,-0.51123,-0.896484,0.014648,-1.25,0.375,1,1,0
5526,'2019/02/13 20:53:12:072',10,-0.267717,0.007874,-0.055118,-0.102362,-0.03937,0.023622,-0.015748,-0.212598,0.15748,0.015748,0.031496,0.055118,-0.023622,0.023622,0.07874,0.062992,0.003113,-0.348755,-0.612,0.709778,-0.507813,-0.901367,0.024414,0,2,0.8125,1,0
5527,'2019/02/13 20:53:12:107',10,0.03937,-0.023622,0.031496,-0.023622,-0.015748,-0.212598,-0.031496,0.047244,-0.031496,0.007874,0,0.007874,0.03937,0.149606,0.165354,0.023622,0.003174,-0.349854,-0.612366,0.708923,-0.506348,-0.908691,0.004883,-3.6875,3.25,2.625,1,0
5528,'2019/02/13 20:53:12:146',10,-0.015748,-0.03937,-0.055118,-0.086614,-0.070866,0.062992,0,0.086614,-0.125984,0,-0.015748,0.007874,0.023622,-0.031496,0.055118,0,0.003052,-0.350403,-0.612549,0.708496,-0.498047,-0.907227,0.007324,-2.75,2.6875,2.875,1,0
5529,'2019/02/13 20:53:12:176',10,-0.149606,0,0.007874,-0.007874,-0.023622,-0.07874,-0.149606,-0.141732,0.110236,-0.015748,-0.015748,0.015748,0,0.094488,0.23622,0.291339,0.002441,-0.351074,-0.612427,0.708313,-0.483398,-0.891602,0.01123,-0.6875,0.125,2.375,1,0
5530,'2019/02/13 20:53:12:213',10,0.062992,-0.007874,0.03937,0.03937,-0.023622,-0.102362,-0.015748,0.03937,0.007874,-0.031496,-0.015748,-0.03937,-0.007874,0.007874,-0.110236,0,0.001953,-0.351746,-0.612183,0.708191,-0.494141,-0.900879,0.033203,-2.9375,2.1875,2.8125,1,0
5531,'2019/02/13 20:53:12:251',10,0.055118,-0.03937,0.007874,-0.007874,0.07874,0.19685,0.188976,0.086614,-0.086614,-0.023622,0.007874,0.007874,-0.031496,-0.023622,-0.086614,-0.023622,0.001953,-0.352234,-0.611755,0.708313,-0.523438,-0.890137,0.056641,-1.3125,3.4375,1.6875,1,0
5532,'2019/02/13 20:53:12:274',10,0.503937,-0.007874,-0.015748,0,0.070866,0.031496,-0.094488,0.173228,-0.425197,0,-0.031496,-0.062992,-0.055118,0.055118,0.102362,-0.188976,0.002258,-0.353577,-0.610718,0.708557,-0.512695,-0.882813,0.04248,0,5.5,1.625,1,0
5533,'2019/02/13 20:53:12:310',10,-0.023622,-0.015748,-0.007874,-0.047244,-0.023622,0.015748,0.023622,0,0.007874,-0.007874,-0.055118,-0.007874,-0.03937,0.055118,0.11811,0.070866,0.003296,-0.355225,-0.610474,0.707947,-0.502441,-0.899414,-0.008789,0,5.5,1.1875,1,0
5534,'2019/02/13 20:53:12:347',10,0.15748,0.015748,-0.007874,-0.007874,-0.062992,-0.086614,-0.11811,-0.110236,0.070866,-0.023622,0.007874,0.023622,0.031496,0.165354,0.133858,0.307087,0.003784,-0.356079,-0.610352,0.707581,-0.521973,-0.899902,-0.032715,2.0625,4.5625,1,1,0
5535,'2019/02/13 20:53:12:378',10,0,-0.03937,0.015748,0,0.031496,0.070866,-0.062992,-0.015748,0.055118,0,-0.055118,-0.070866,-0.070866,0,-0.062992,0.062992,0.003723,-0.357239,-0.610474,0.706909,-0.51123,-0.891602,-0.032715,2.625,0.8125,1.6875,1,0
5536,'2019/02/13 20:53:12:415',10,-0.055118,-0.023622,-0.007874,-0.007874,0.007874,0.07874,0.11811,0.086614,0.110236,-0.007874,0,-0.007874,-0.03937,-0.07874,-0.086614,-0.047244,0.003052,-0.358337,-0.610229,0.706543,-0.527344,-0.87793,-0.032715,-0.125,0.0625,2.9375,1,0
5537,'2019/02/13 20:53:12:446',10,0.047244,-0.015748,0.023622,0.023622,0.047244,0.133858,0.062992,0.165354,-0.559055,-0.031496,-0.031496,-0.055118,-0.03937,0,0,-0.23622,0.002563,-0.358887,-0.609985,0.706482,-0.533691,-0.872559,-0.024414,1,-0.0625,2.5,1,0
5538,'2019/02/13 20:53:12:483',10,0.070866,0.007874,-0.03937,-0.070866,-0.102362,-0.15748,-0.086614,0.047244,0.015748,-0.047244,0.03937,0.070866,0.055118,0.047244,0.055118,-0.102362,0.001404,-0.359497,-0.610229,0.705994,-0.504883,-0.883301,-0.013184,-1.5,-1.0625,3,1,0
5539,'2019/02/13 20:53:12:513',10,-0.110236,-0.055118,0,0,-0.007874,-0.165354,-0.062992,-0.007874,0.181102,0.007874,0.007874,0.015748,0.015748,-0.047244,-0.125984,0.007874,0.00061,-0.359192,-0.60968,0.706604,-0.528809,-0.893066,0.013672,1,-2.875,0.875,1,0
5540,'2019/02/13 20:53:12:542',10,0.322835,-0.023622,-0.03937,-0.07874,-0.070866,-0.023622,-0.173228,-0.062992,0.165354,-0.015748,0.015748,0.070866,0.03937,-0.07874,0.070866,-0.291339,0.000122,-0.35907,-0.609253,0.707031,-0.530273,-0.898438,0.019531,1.3125,-2.5625,2.25,1,0
5541,'2019/02/13 20:53:12:574',10,-0.047244,-0.015748,0.007874,0.031496,0,-0.007874,0.03937,-0.15748,0.102362,-0.015748,0.023622,0.007874,0,0.007874,0.03937,0.173228,-0.00061,-0.358948,-0.608582,0.707642,-0.487793,-0.873535,0.030273,0.25,-0.5,3.125,1,0
5542,'2019/02/13 20:53:12:610',10,-0.165354,0.015748,-0.015748,-0.03937,-0.03937,-0.015748,0.070866,-0.102362,-0.062992,0.007874,-0.023622,-0.047244,-0.062992,0.03937,-0.007874,0.023622,-0.001038,-0.359253,-0.608154,0.707886,-0.493164,-0.884766,0.021484,0.25,0.1875,3.125,1,0
5543,'2019/02/13 20:53:12:647',10,-0.15748,0.007874,0.047244,0.031496,0.03937,0.102362,-0.031496,-0.181102,0.102362,-0.015748,-0.023622,0,0,-0.055118,-0.023622,0.370079,-0.000977,-0.359497,-0.607361,0.708435,-0.537109,-0.879395,0.025879,3.8125,0.9375,1,1,0
5544,'2019/02/13 20:53:12:686',10,-0.015748,-0.007874,0.047244,0.015748,-0.007874,0.094488,0.094488,0.07874,0.133858,-0.015748,-0.023622,0,0.015748,0.015748,0.015748,0.094488,-0.000427,-0.360413,-0.606628,0.708618,-0.521484,-0.855957,0.022949,-1.3125,3.8125,0.8125,1,0
5545,'2019/02/13 20:53:12:724',10,0.070866,0.031496,-0.023622,-0.007874,-0.03937,0.015748,0.15748,-0.015748,-0.031496,-0.007874,-0.03937,-0.031496,0.007874,0.03937,-0.275591,-0.007874,0.000427,-0.361084,-0.606873,0.708069,-0.490723,-0.866699,0.019531,-1.375,3.8125,0.0625,1,0
5546,'2019/02/13 20:53:12:744',10,-0.047244,-0.015748,0,0.023622,0.03937,-0.015748,-0.125984,-0.244094,0.149606,0.023622,0,-0.007874,0.023622,-0.031496,0.11811,0.385827,0.000977,-0.361145,-0.606812,0.708069,-0.512207,-0.87207,0.015625,0.6875,2.375,-1.5,1,0
5547,'2019/02/13 20:53:12:776',10,0.094488,-0.023622,-0.007874,0.007874,0.015748,-0.023622,-0.07874,0.055118,-0.047244,0.023622,-0.015748,-0.007874,0,-0.220472,-0.19685,-0.070866,0.001404,-0.361023,-0.607239,0.707764,-0.51416,-0.888184,-0.004883,-2.0625,0.0625,-0.25,1,0
5548,'2019/02/13 20:53:12:814',10,0.330709,0.03937,0.023622,0.015748,-0.031496,-0.141732,-0.133858,0.228346,-0.291339,0,0,0.031496,0.03937,0.094488,0.165354,-0.102362,0.001953,-0.360291,-0.607178,0.708191,-0.549805,-0.875,0.013184,2.9375,-0.5,-4.0625,1,0
5549,'2019/02/13 20:53:12:845',10,-0.102362,0.007874,-0.03937,-0.055118,-0.062992,-0.07874,-0.007874,0.07874,0.094488,0.023622,-0.031496,-0.007874,0.031496,0.19685,0.377953,0.07874,0.001892,-0.360168,-0.6073,0.70813,-0.540039,-0.882324,0.012207,-1.5625,-0.5,-1.75,1,0
5550,'2019/02/13 20:53:12:881',10,0.299213,-0.007874,-0.015748,0.015748,0.031496,-0.007874,0,0.015748,-0.094488,-0.015748,0.015748,0.03937,-0.015748,0.015748,0.062992,-0.133858,0.001709,-0.359314,-0.6073,0.708557,-0.550293,-0.875488,0.004883,2.5625,-1.875,-2.75,1,0
5551,'2019/02/13 20:53:12:910',10,-0.456693,-0.031496,0,0.015748,0.070866,0.094488,-0.055118,-0.377953,-0.047244,-0.015748,-0.007874,-0.03937,-0.03937,-0.047244,-0.03937,0.15748,0.001648,-0.358521,-0.607605,0.70874,-0.525391,-0.891602,0.009277,0.3125,-1.75,-2.375,1,0
5552,'2019/02/13 20:53:12:947',10,0.047244,0,-0.031496,-0.047244,-0.062992,-0.259843,0.102362,0.015748,0.031496,0,0.015748,0.03937,0.023622,0.133858,-0.133858,-0.110236,0.002197,-0.358398,-0.607422,0.708984,-0.538574,-0.879395,0.004395,2.8125,0.875,-3.75,1,0
5553,'2019/02/13 20:53:12:978',10,-0.023622,-0.055118,-0.07874,-0.102362,-0.055118,0.047244,0.062992,0.322835,0.031496,0.03937,0.015748,-0.007874,0,-0.15748,-0.07874,-0.055118,0.002502,-0.359558,-0.60791,0.707947,-0.515625,-0.878418,0.020508,-4.3125,4.6875,1.1875,1,0
5554,'2019/02/13 20:53:13:016',10,0.102362,-0.015748,-0.03937,-0.055118,-0.047244,-0.03937,-0.047244,0.023622,0.055118,-0.031496,-0.031496,-0.015748,-0.015748,-0.023622,0.173228,0.141732,0.003296,-0.360718,-0.608032,0.707214,-0.532715,-0.883789,-0.012695,-1.4375,3.875,-0.0625,1,0
5555,'2019/02/13 20:53:13:045',10,0.007874,0,-0.031496,-0.015748,-0.03937,-0.055118,-0.141732,-0.031496,-0.086614,-0.007874,-0.031496,-0.007874,-0.007874,-0.086614,-0.062992,-0.023622,0.00354,-0.361084,-0.608459,0.706726,-0.512207,-0.912109,-0.007813,-2.625,2.9375,0.8125,1,0
5556,'2019/02/13 20:53:13:084',10,0.03937,0.007874,0,0.047244,0.094488,0.181102,0.03937,-0.055118,0.070866,-0.007874,0.007874,-0.015748,-0.062992,0.047244,0.19685,0.031496,0.003113,-0.361877,-0.608582,0.706177,-0.503906,-0.869141,-0.002441,-1.25,0.75,2.3125,1,0
5557,'2019/02/13 20:53:13:122',10,0,-0.023622,0,0.015748,-0.023622,0.070866,-0.031496,0.291339,-0.015748,-0.055118,-0.031496,-0.062992,-0.007874,-0.023622,0.03937,-0.11811,0.003296,-0.362183,-0.608887,0.70575,-0.526367,-0.901855,-0.013672,-2.75,0.875,0.375,1,0
5558,'2019/02/13 20:53:13:158',10,0,-0.055118,0.015748,0.055118,-0.062992,0.062992,0.141732,-0.047244,0.03937,0.031496,0.055118,0.070866,0.149606,0.055118,-0.007874,0.070866,0.003296,-0.362244,-0.609131,0.705505,-0.521973,-0.910645,0.001465,-2.1875,0.8125,0.5,1,0
5559,'2019/02/13 20:53:13:180',10,0.220472,0.031496,0.031496,0.023622,0.031496,-0.023622,-0.094488,0.055118,-0.125984,-0.03937,0,-0.015748,0.031496,-0.007874,-0.094488,0.015748,0.003113,-0.361938,-0.609192,0.705627,-0.523926,-0.879395,-0.01416,1.1875,-1.25,-2.125,1,0
5560,'2019/02/13 20:53:13:211',10,-0.062992,0.03937,0.03937,0.03937,-0.007874,-0.07874,0.007874,-0.125984,-0.062992,-0.007874,-0.023622,-0.03937,-0.007874,-0.110236,-0.173228,0.047244,0.002747,-0.361206,-0.609924,0.705383,-0.517578,-0.886719,-0.012695,-2.0625,-3.25,-0.8125,1,0
5561,'2019/02/13 20:53:13:247',10,0.165354,0.031496,0.015748,0.031496,0.055118,-0.259843,0.110236,0.244094,0.03937,-0.023622,-0.015748,-0.03937,-0.007874,0.165354,-0.070866,-0.07874,0.00238,-0.360535,-0.609802,0.705811,-0.533691,-0.879395,-0.004395,1.125,-4.9375,-1.6875,1,0
5562,'2019/02/13 20:53:13:281',10,-0.094488,-0.023622,-0.007874,-0.015748,-0.03937,0.007874,-0.055118,-0.141732,0.023622,-0.023622,-0.007874,-0.015748,-0.055118,-0.07874,0.055118,0.110236,0.002258,-0.358459,-0.609985,0.706665,-0.50293,-0.908691,-0.013672,0.25,-5.4375,-2.5625,1,0
5563,'2019/02/13 20:53:13:317',10,0.15748,0.007874,-0.015748,-0.047244,-0.007874,-0.070866,0.03937,0.07874,-0.220472,-0.047244,-0.015748,-0.047244,0.031496,0.165354,-0.007874,-0.15748,0.001831,-0.356934,-0.610474,0.707092,-0.5,-0.882324,0.016113,-1.3125,-3.9375,-0.875,1,0
5564,'2019/02/13 20:53:13:354',10,-0.055118,-0.03937,0.015748,0.007874,0.023622,-0.125984,-0.11811,-0.165354,0.19685,-0.023622,-0.055118,-0.047244,-0.055118,-0.07874,-0.110236,0.094488,0.001709,-0.356262,-0.610229,0.707581,-0.504883,-0.874023,0.027832,0.75,-3.25,-1.375,1,0
5565,'2019/02/13 20:53:13:384',10,-0.173228,0.023622,0.007874,0.023622,0.031496,0.062992,0.181102,-0.307087,0.464567,0.007874,-0.023622,-0.007874,0.03937,0.094488,-0.165354,0.409449,0.001892,-0.355591,-0.610413,0.707764,-0.51709,-0.908203,0.013672,-2.375,0.0625,-0.8125,1,0
5566,'2019/02/13 20:53:13:413',10,0.086614,-0.031496,0.031496,0.03937,-0.023622,-0.031496,-0.070866,-0.03937,0.110236,0.03937,0.015748,0.03937,0.015748,-0.015748,0.047244,0.007874,0.001709,-0.355957,-0.610474,0.707581,-0.491211,-0.884277,0.025879,-1.875,1.1875,2.0625,1,0
5567,'2019/02/13 20:53:13:450',10,-0.055118,-0.03937,-0.062992,-0.07874,-0.070866,-0.149606,-0.267717,-0.125984,0,-0.007874,0.055118,0.086614,0.03937,0.141732,0.251969,0.094488,0.001709,-0.355957,-0.610413,0.707581,-0.516113,-0.892578,0.005859,0.9375,0.8125,0.9375,1,0
5568,'2019/02/13 20:53:13:480',10,0,0,-0.023622,-0.015748,-0.055118,0.007874,0.031496,0.023622,0.015748,0,0.015748,0,0.023622,-0.07874,-0.086614,-0.055118,0.00177,-0.356201,-0.609802,0.707947,-0.545898,-0.915039,0.010254,1.8125,0.625,0.375,1,0
5569,'2019/02/13 20:53:13:520',10,-0.19685,0.023622,-0.03937,-0.062992,-0.015748,-0.133858,-0.181102,-0.149606,0.267717,-0.015748,0.070866,0.031496,-0.007874,0.086614,0.23622,0.07874,0.001343,-0.357117,-0.609863,0.70752,-0.487793,-0.888184,0.00293,-1.9375,1.5625,3,1,0
5570,'2019/02/13 20:53:13:557',10,0.307087,-0.031496,0,-0.023622,-0.055118,-0.047244,0,0.173228,-0.007874,-0.023622,-0.015748,-0.015748,0.023622,-0.03937,-0.165354,-0.070866,0.001709,-0.357361,-0.609497,0.707703,-0.505859,-0.87793,0.006836,2.25,1.875,0.5625,1,0
5571,'2019/02/13 20:53:13:577',10,0.062992,0,-0.007874,-0.015748,0.047244,0.149606,-0.007874,0.023622,-0.007874,-0.007874,0.023622,0.031496,0.03937,0.015748,-0.023622,-0.031496,0.001282,-0.357971,-0.609131,0.707703,-0.516113,-0.90625,0.009277,0.375,0.4375,3.375,1,0
5572,'2019/02/13 20:53:13:616',10,0.125984,-0.007874,-0.007874,-0.015748,0.015748,0.070866,0.023622,0.047244,-0.133858,-0.031496,0.015748,0.007874,0.023622,0,0.070866,-0.015748,0.000793,-0.358521,-0.608459,0.708008,-0.521973,-0.883789,0.002441,0.75,0.0625,2.6875,1,0
5573,'2019/02/13 20:53:13:645',10,-0.007874,-0.007874,-0.047244,-0.047244,-0.070866,-0.165354,-0.055118,0.03937,-0.007874,0.015748,-0.007874,-0.015748,-0.031496,-0.212598,-0.181102,-0.149606,0.000671,-0.358765,-0.608093,0.70813,-0.518066,-0.877441,0.003418,1.5,0.1875,2.1875,1,0
5574,'2019/02/13 20:53:13:678',10,0.149606,0.015748,-0.03937,-0.047244,-0.015748,0,0.015748,0.03937,-0.015748,-0.023622,-0.015748,0.015748,0,-0.007874,-0.11811,-0.11811,-0.000183,-0.359192,-0.607727,0.708252,-0.504883,-0.875,0.008789,0.25,-0.5,3.3125,1,0
5575,'2019/02/13 20:53:13:715',10,0.07874,0.023622,0.015748,0.047244,-0.007874,-0.165354,-0.149606,-0.15748,0.19685,0,0.03937,-0.007874,0.031496,0.133858,-0.055118,0.165354,-0.00061,-0.359436,-0.607239,0.708557,-0.523438,-0.883301,0.013672,-0.0625,-0.5,2.0625,1,0
5576,'2019/02/13 20:53:13:750',10,0.125984,-0.007874,-0.015748,-0.023622,0.007874,-0.055118,0.007874,0.070866,0.094488,-0.007874,0.007874,-0.023622,-0.023622,-0.062992,-0.15748,0.023622,-0.000916,-0.359741,-0.606812,0.70874,-0.538086,-0.875977,0.01416,1.25,0.1875,2.125,1,0
5577,'2019/02/13 20:53:13:797',10,0.055118,-0.007874,-0.03937,-0.03937,-0.062992,-0.204724,-0.23622,0.19685,0.141732,-0.007874,0.03937,0.047244,0.070866,0.07874,-0.015748,0.070866,-0.001221,-0.360352,-0.606628,0.708618,-0.513184,-0.878418,0.005859,-1.125,0.9375,1.375,1,0
5578,'2019/02/13 20:53:13:818',10,-0.023622,0,-0.023622,-0.015748,-0.031496,-0.015748,0,0.062992,-0.007874,-0.031496,-0.015748,0,0.03937,0.15748,0.15748,0.055118,-0.00116,-0.360352,-0.60675,0.708557,-0.513672,-0.875,-0.014648,-0.1875,-0.5,0.6875,1,0
5579,'2019/02/13 20:53:13:848',10,-0.086614,-0.031496,-0.031496,-0.055118,-0.047244,-0.031496,-0.07874,-0.110236,0.472441,-0.015748,0.007874,0,0.07874,0.307087,0.283465,0.283465,-0.001404,-0.360107,-0.606934,0.708496,-0.510742,-0.876465,-0.004883,-1,-2.0625,0.375,1,0
5580,'2019/02/13 20:53:13:879',10,-0.19685,0,-0.007874,0,-0.015748,-0.055118,-0.11811,-0.19685,0.188976,0.015748,0.023622,0.015748,0.062992,0.188976,0.102362,0.102362,-0.001953,-0.359436,-0.607056,0.70874,-0.515137,-0.866211,-0.000488,-0.3125,-2.8125,-0.5,1,0
5581,'2019/02/13 20:53:13:916',10,0.023622,-0.015748,0.015748,0.015748,0.023622,0.062992,0,0.07874,0.023622,0.047244,-0.015748,0.007874,0,-0.086614,-0.15748,-0.070866,-0.002319,-0.358459,-0.607239,0.709045,-0.518066,-0.88623,0.019043,-0.125,-2.625,-1.375,1,0
5582,'2019/02/13 20:53:13:945',10,0.244094,-0.007874,0.023622,0.007874,0.007874,-0.212598,-0.212598,-0.007874,-0.19685,0,0.015748,0.023622,0.007874,0.212598,0.259843,-0.055118,-0.002441,-0.35791,-0.6073,0.70929,-0.512695,-0.868652,0.019531,-0.5625,-2.5625,-1.25,1,0
5583,'2019/02/13 20:53:13:976',10,-0.023622,-0.015748,0.031496,0.03937,0.055118,0.102362,0.03937,-0.133858,0.007874,-0.031496,-0.007874,-0.007874,-0.03937,-0.125984,-0.07874,-0.047244,-0.002563,-0.356934,-0.607666,0.709412,-0.51123,-0.882813,0.015625,-1.8125,-2.1875,-1,1,0
5584,'2019/02/13 20:53:14:014',10,-0.125984,0.031496,0.015748,0.007874,-0.023622,0.086614,0.149606,0,0.275591,-0.03937,0,0,0.031496,-0.141732,-0.110236,0.062992,-0.00238,-0.355896,-0.607971,0.709778,-0.515625,-0.879395,0.01416,0,-1.6875,-2.5,1,0
5585,'2019/02/13 20:53:14:051',10,0.007874,0.031496,0.015748,0.015748,0.047244,0.15748,-0.070866,-0.133858,-0.110236,0.015748,-0.031496,-0.055118,-0.03937,0,0.023622,0.055118,-0.002258,-0.355408,-0.608154,0.709839,-0.524902,-0.891113,0.010254,-0.4375,-1.4375,-2.3125,1,0
5586,'2019/02/13 20:53:14:080',10,0.062992,-0.023622,-0.03937,-0.007874,0,0.070866,-0.023622,-0.070866,-0.102362,0.03937,-0.015748,-0.007874,-0.023622,0.070866,0.086614,-0.007874,-0.002258,-0.354492,-0.608765,0.709717,-0.512695,-0.888672,0.005859,-0.9375,-1.8125,-2.5,1,0
5587,'2019/02/13 20:53:14:119',10,-0.015748,-0.007874,-0.031496,-0.047244,-0.03937,-0.070866,-0.19685,-0.141732,0.070866,0.015748,0,0.007874,-0.031496,0.031496,0.251969,0.055118,-0.001831,-0.35321,-0.609375,0.7099,-0.508789,-0.890137,0.015137,-1.1875,-1.875,-3.6875,1,0
